"Common_Name","phase","year","doy","id","Scientific_Names"
"shagbark hickory","Pollen release (flowers)",2017,322,86268,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,126,86268,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,134,86268,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,228,86268,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,242,86268,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,251,86268,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,322,86268,"Carya ovata"
"shagbark hickory","Fruits",2017,134,86268,"Carya ovata"
"shagbark hickory","Fruits",2017,159,86268,"Carya ovata"
"shagbark hickory","Fruits",2017,166,86268,"Carya ovata"
"shagbark hickory","Fruits",2017,172,86268,"Carya ovata"
"shagbark hickory","Fruits",2017,271,86268,"Carya ovata"
"shagbark hickory","Fruits",2017,278,86268,"Carya ovata"
"shagbark hickory","Fruits",2017,288,86268,"Carya ovata"
"shagbark hickory","Fruits",2017,300,86268,"Carya ovata"
"shagbark hickory","Fruits",2017,313,86268,"Carya ovata"
"shagbark hickory","budburst",2017,85,86269,"Carya ovata"
"shagbark hickory","budburst",2017,97,86269,"Carya ovata"
"shagbark hickory","budburst",2017,100,86269,"Carya ovata"
"shagbark hickory","budburst",2017,102,86269,"Carya ovata"
"shagbark hickory","budburst",2017,105,86269,"Carya ovata"
"shagbark hickory","budburst",2017,129,86269,"Carya ovata"
"shagbark hickory","budburst",2017,139,86269,"Carya ovata"
"shagbark hickory","budburst",2017,161,86269,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,242,86269,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,251,86269,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,267,86269,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,288,86269,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,294,86269,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,301,86269,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,322,86269,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,118,86269,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,159,86269,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,166,86269,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,173,86269,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,183,86269,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,191,86269,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,197,86269,"Carya ovata"
"shagbark hickory","leaf drop",2017,253,86269,"Carya ovata"
"shagbark hickory","leaf drop",2017,264,86269,"Carya ovata"
"shagbark hickory","leaf drop",2017,285,86269,"Carya ovata"
"shagbark hickory","leaf drop",2017,288,86269,"Carya ovata"
"shagbark hickory","leaf drop",2017,294,86269,"Carya ovata"
"shagbark hickory","leaf drop",2017,306,86269,"Carya ovata"
"shagbark hickory","leaf drop",2017,322,86269,"Carya ovata"
"shagbark hickory","leafout",2017,118,86269,"Carya ovata"
"shagbark hickory","leafout",2017,322,86269,"Carya ovata"
"shagbark hickory","Colored leaves",2017,253,86269,"Carya ovata"
"shagbark hickory","Colored leaves",2017,264,86269,"Carya ovata"
"shagbark hickory","Colored leaves",2017,322,86269,"Carya ovata"
"shagbark hickory","flowers",2017,118,86269,"Carya ovata"
"shagbark hickory","flowers",2017,151,86269,"Carya ovata"
"shagbark hickory","flowers",2017,168,86269,"Carya ovata"
"shagbark hickory","Open flowers",2017,120,86269,"Carya ovata"
"shagbark hickory","Open flowers",2017,125,86269,"Carya ovata"
"shagbark hickory","Open flowers",2017,133,86269,"Carya ovata"
"shagbark hickory","Open flowers",2017,139,86269,"Carya ovata"
"shagbark hickory","Open flowers",2017,152,86269,"Carya ovata"
"shagbark hickory","Open flowers",2017,161,86269,"Carya ovata"
"shagbark hickory","Open flowers",2017,182,86269,"Carya ovata"
"shagbark hickory","Open flowers",2017,301,86269,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,133,86269,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,253,86269,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,260,86269,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,280,86269,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,294,86269,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,322,86269,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,134,86269,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,242,86269,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,251,86269,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,294,86269,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,322,86269,"Carya ovata"
"shagbark hickory","Fruits",2017,134,86269,"Carya ovata"
"shagbark hickory","Fruits",2017,159,86269,"Carya ovata"
"shagbark hickory","Fruits",2017,166,86269,"Carya ovata"
"shagbark hickory","Fruits",2017,172,86269,"Carya ovata"
"shagbark hickory","Fruits",2017,288,86269,"Carya ovata"
"shagbark hickory","Fruits",2017,294,86269,"Carya ovata"
"shagbark hickory","Fruits",2017,301,86269,"Carya ovata"
"shagbark hickory","Fruits",2017,313,86269,"Carya ovata"
"shagbark hickory","budburst",2017,85,86270,"Carya ovata"
"shagbark hickory","budburst",2017,97,86270,"Carya ovata"
"shagbark hickory","budburst",2017,100,86270,"Carya ovata"
"shagbark hickory","budburst",2017,102,86270,"Carya ovata"
"shagbark hickory","budburst",2017,105,86270,"Carya ovata"
"shagbark hickory","budburst",2017,136,86270,"Carya ovata"
"shagbark hickory","budburst",2017,161,86270,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,204,86270,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,230,86270,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,242,86270,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,251,86270,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,288,86270,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,293,86270,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,304,86270,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,318,86270,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,117,86270,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,124,86270,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,159,86270,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,166,86270,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,173,86270,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,183,86270,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,191,86270,"Carya ovata"
"shagbark hickory","leaf drop",2017,253,86270,"Carya ovata"
"shagbark hickory","leaf drop",2017,283,86270,"Carya ovata"
"shagbark hickory","leaf drop",2017,285,86270,"Carya ovata"
"shagbark hickory","leaf drop",2017,288,86270,"Carya ovata"
"shagbark hickory","leaf drop",2017,293,86270,"Carya ovata"
"shagbark hickory","leaf drop",2017,304,86270,"Carya ovata"
"shagbark hickory","leaf drop",2017,314,86270,"Carya ovata"
"shagbark hickory","leafout",2017,117,86270,"Carya ovata"
"shagbark hickory","leafout",2017,314,86270,"Carya ovata"
"shagbark hickory","Colored leaves",2017,253,86270,"Carya ovata"
"shagbark hickory","Colored leaves",2017,285,86270,"Carya ovata"
"shagbark hickory","Colored leaves",2017,314,86270,"Carya ovata"
"shagbark hickory","flowers",2017,113,86270,"Carya ovata"
"shagbark hickory","flowers",2017,117,86270,"Carya ovata"
"shagbark hickory","flowers",2017,124,86270,"Carya ovata"
"shagbark hickory","flowers",2017,151,86270,"Carya ovata"
"shagbark hickory","flowers",2017,153,86270,"Carya ovata"
"shagbark hickory","flowers",2017,158,86270,"Carya ovata"
"shagbark hickory","flowers",2017,168,86270,"Carya ovata"
"shagbark hickory","Open flowers",2017,120,86270,"Carya ovata"
"shagbark hickory","Open flowers",2017,125,86270,"Carya ovata"
"shagbark hickory","Open flowers",2017,129,86270,"Carya ovata"
"shagbark hickory","Open flowers",2017,153,86270,"Carya ovata"
"shagbark hickory","Open flowers",2017,161,86270,"Carya ovata"
"shagbark hickory","Open flowers",2017,182,86270,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,126,86270,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,133,86270,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,253,86270,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,280,86270,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,318,86270,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,126,86270,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,134,86270,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,204,86270,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,239,86270,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,242,86270,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,251,86270,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,288,86270,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,314,86270,"Carya ovata"
"shagbark hickory","Fruits",2017,134,86270,"Carya ovata"
"shagbark hickory","Fruits",2017,152,86270,"Carya ovata"
"shagbark hickory","Fruits",2017,159,86270,"Carya ovata"
"shagbark hickory","Fruits",2017,165,86270,"Carya ovata"
"shagbark hickory","Fruits",2017,172,86270,"Carya ovata"
"shagbark hickory","Fruits",2017,288,86270,"Carya ovata"
"shagbark hickory","Fruits",2017,300,86270,"Carya ovata"
"shagbark hickory","Fruits",2017,306,86270,"Carya ovata"
"shagbark hickory","Fruits",2017,313,86270,"Carya ovata"
"shagbark hickory","Fruits",2017,318,86270,"Carya ovata"
"shagbark hickory","budburst",2017,85,86271,"Carya ovata"
"shagbark hickory","budburst",2017,97,86271,"Carya ovata"
"shagbark hickory","budburst",2017,100,86271,"Carya ovata"
"shagbark hickory","budburst",2017,102,86271,"Carya ovata"
"shagbark hickory","budburst",2017,105,86271,"Carya ovata"
"shagbark hickory","budburst",2017,129,86271,"Carya ovata"
"shagbark hickory","budburst",2017,139,86271,"Carya ovata"
"shagbark hickory","budburst",2017,161,86271,"Carya ovata"
"shagbark hickory","budburst",2017,301,86271,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,204,86271,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,242,86271,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,247,86271,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,270,86271,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,288,86271,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,301,86271,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,118,86271,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,159,86271,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,166,86271,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,173,86271,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,183,86271,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,191,86271,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,197,86271,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,301,86271,"Carya ovata"
"shagbark hickory","leaf drop",2017,253,86271,"Carya ovata"
"shagbark hickory","leaf drop",2017,264,86271,"Carya ovata"
"shagbark hickory","leaf drop",2017,283,86271,"Carya ovata"
"shagbark hickory","leaf drop",2017,285,86271,"Carya ovata"
"shagbark hickory","leaf drop",2017,288,86271,"Carya ovata"
"shagbark hickory","leaf drop",2017,300,86271,"Carya ovata"
"shagbark hickory","leaf drop",2017,304,86271,"Carya ovata"
"shagbark hickory","leaf drop",2017,318,86271,"Carya ovata"
"shagbark hickory","leafout",2017,118,86271,"Carya ovata"
"shagbark hickory","leafout",2017,183,86271,"Carya ovata"
"shagbark hickory","leafout",2017,318,86271,"Carya ovata"
"shagbark hickory","Colored leaves",2017,225,86271,"Carya ovata"
"shagbark hickory","Colored leaves",2017,239,86271,"Carya ovata"
"shagbark hickory","Colored leaves",2017,245,86271,"Carya ovata"
"shagbark hickory","Colored leaves",2017,253,86271,"Carya ovata"
"shagbark hickory","Colored leaves",2017,260,86271,"Carya ovata"
"shagbark hickory","Colored leaves",2017,285,86271,"Carya ovata"
"shagbark hickory","Colored leaves",2017,318,86271,"Carya ovata"
"shagbark hickory","flowers",2017,113,86271,"Carya ovata"
"shagbark hickory","flowers",2017,118,86271,"Carya ovata"
"shagbark hickory","flowers",2017,151,86271,"Carya ovata"
"shagbark hickory","flowers",2017,168,86271,"Carya ovata"
"shagbark hickory","flowers",2017,301,86271,"Carya ovata"
"shagbark hickory","Open flowers",2017,120,86271,"Carya ovata"
"shagbark hickory","Open flowers",2017,125,86271,"Carya ovata"
"shagbark hickory","Open flowers",2017,133,86271,"Carya ovata"
"shagbark hickory","Open flowers",2017,139,86271,"Carya ovata"
"shagbark hickory","Open flowers",2017,152,86271,"Carya ovata"
"shagbark hickory","Open flowers",2017,161,86271,"Carya ovata"
"shagbark hickory","Open flowers",2017,301,86271,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,126,86271,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,133,86271,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,153,86271,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,253,86271,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,318,86271,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,126,86271,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,134,86271,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,204,86271,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,239,86271,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,242,86271,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,247,86271,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,318,86271,"Carya ovata"
"shagbark hickory","Fruits",2017,134,86271,"Carya ovata"
"shagbark hickory","Fruits",2017,159,86271,"Carya ovata"
"shagbark hickory","Fruits",2017,166,86271,"Carya ovata"
"shagbark hickory","Fruits",2017,172,86271,"Carya ovata"
"shagbark hickory","Fruits",2017,270,86271,"Carya ovata"
"shagbark hickory","Fruits",2017,288,86271,"Carya ovata"
"shagbark hickory","Fruits",2017,301,86271,"Carya ovata"
"shagbark hickory","budburst",2017,85,86272,"Carya ovata"
"shagbark hickory","budburst",2017,97,86272,"Carya ovata"
"shagbark hickory","budburst",2017,100,86272,"Carya ovata"
"shagbark hickory","budburst",2017,102,86272,"Carya ovata"
"shagbark hickory","budburst",2017,105,86272,"Carya ovata"
"shagbark hickory","budburst",2017,112,86272,"Carya ovata"
"shagbark hickory","budburst",2017,118,86272,"Carya ovata"
"shagbark hickory","budburst",2017,139,86272,"Carya ovata"
"shagbark hickory","budburst",2017,161,86272,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,204,86272,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,242,86272,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,251,86272,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,288,86272,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,293,86272,"Carya ovata"
"shagbark hickory","Ripe fruits",2017,313,86272,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,118,86272,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,159,86272,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,166,86272,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,173,86272,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,183,86272,"Carya ovata"
"shagbark hickory","Increasing leaf size",2017,191,86272,"Carya ovata"
"shagbark hickory","leaf drop",2017,253,86272,"Carya ovata"
"shagbark hickory","leaf drop",2017,264,86272,"Carya ovata"
"shagbark hickory","leaf drop",2017,271,86272,"Carya ovata"
"shagbark hickory","leaf drop",2017,285,86272,"Carya ovata"
"shagbark hickory","leaf drop",2017,288,86272,"Carya ovata"
"shagbark hickory","leaf drop",2017,293,86272,"Carya ovata"
"shagbark hickory","leaf drop",2017,304,86272,"Carya ovata"
"shagbark hickory","leaf drop",2017,313,86272,"Carya ovata"
"shagbark hickory","leafout",2017,118,86272,"Carya ovata"
"shagbark hickory","leafout",2017,290,86272,"Carya ovata"
"shagbark hickory","Colored leaves",2017,253,86272,"Carya ovata"
"shagbark hickory","Colored leaves",2017,285,86272,"Carya ovata"
"shagbark hickory","flowers",2017,120,86272,"Carya ovata"
"shagbark hickory","flowers",2017,129,86272,"Carya ovata"
"shagbark hickory","flowers",2017,149,86272,"Carya ovata"
"shagbark hickory","flowers",2017,168,86272,"Carya ovata"
"shagbark hickory","Open flowers",2017,120,86272,"Carya ovata"
"shagbark hickory","Open flowers",2017,125,86272,"Carya ovata"
"shagbark hickory","Open flowers",2017,133,86272,"Carya ovata"
"shagbark hickory","Open flowers",2017,139,86272,"Carya ovata"
"shagbark hickory","Open flowers",2017,149,86272,"Carya ovata"
"shagbark hickory","Open flowers",2017,152,86272,"Carya ovata"
"shagbark hickory","Open flowers",2017,161,86272,"Carya ovata"
"shagbark hickory","Open flowers",2017,182,86272,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,120,86272,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,133,86272,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,147,86272,"Carya ovata"
"shagbark hickory","Pollen release (flowers)",2017,152,86272,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,120,86272,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,126,86272,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,134,86272,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,204,86272,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,228,86272,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,242,86272,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,248,86272,"Carya ovata"
"shagbark hickory","Recent fruit or seed drop",2017,325,86272,"Carya ovata"
"shagbark hickory","Fruits",2017,134,86272,"Carya ovata"
"shagbark hickory","Fruits",2017,147,86272,"Carya ovata"
"shagbark hickory","Fruits",2017,152,86272,"Carya ovata"
"shagbark hickory","Fruits",2017,159,86272,"Carya ovata"
"shagbark hickory","Fruits",2017,166,86272,"Carya ovata"
"shagbark hickory","Fruits",2017,172,86272,"Carya ovata"
"shagbark hickory","Fruits",2017,288,86272,"Carya ovata"
"shagbark hickory","Fruits",2017,301,86272,"Carya ovata"
"shagbark hickory","Fruits",2017,313,86272,"Carya ovata"
"American beech","budburst",2017,109,86273,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,113,86273,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,131,86273,"Fagus grandifolia"
"American beech","leafout",2017,113,86273,"Fagus grandifolia"
"American beech","leafout",2017,161,86273,"Fagus grandifolia"
"American beech","flowers",2017,113,86273,"Fagus grandifolia"
"American beech","flowers",2017,131,86273,"Fagus grandifolia"
"American beech","Open flowers",2017,113,86273,"Fagus grandifolia"
"American beech","Open flowers",2017,131,86273,"Fagus grandifolia"
"American beech","Recent fruit or seed drop",2017,274,86273,"Fagus grandifolia"
"American beech","Fruits",2017,131,86273,"Fagus grandifolia"
"American beech","Fruits",2017,153,86273,"Fagus grandifolia"
"American beech","budburst",2017,103,86274,"Fagus grandifolia"
"American beech","budburst",2017,108,86274,"Fagus grandifolia"
"American beech","Ripe fruits",2017,220,86274,"Fagus grandifolia"
"American beech","Ripe fruits",2017,251,86274,"Fagus grandifolia"
"American beech","Ripe fruits",2017,264,86274,"Fagus grandifolia"
"American beech","Ripe fruits",2017,323,86274,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,121,86274,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,159,86274,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,183,86274,"Fagus grandifolia"
"American beech","leaf drop",2017,264,86274,"Fagus grandifolia"
"American beech","leaf drop",2017,278,86274,"Fagus grandifolia"
"American beech","leafout",2017,117,86274,"Fagus grandifolia"
"American beech","leafout",2017,159,86274,"Fagus grandifolia"
"American beech","leafout",2017,330,86274,"Fagus grandifolia"
"American beech","Colored leaves",2017,264,86274,"Fagus grandifolia"
"American beech","Colored leaves",2017,278,86274,"Fagus grandifolia"
"American beech","Colored leaves",2017,330,86274,"Fagus grandifolia"
"American beech","flowers",2017,113,86274,"Fagus grandifolia"
"American beech","flowers",2017,118,86274,"Fagus grandifolia"
"American beech","Open flowers",2017,124,86274,"Fagus grandifolia"
"American beech","Recent fruit or seed drop",2017,220,86274,"Fagus grandifolia"
"American beech","Recent fruit or seed drop",2017,239,86274,"Fagus grandifolia"
"American beech","Recent fruit or seed drop",2017,319,86274,"Fagus grandifolia"
"American beech","Fruits",2017,159,86274,"Fagus grandifolia"
"American beech","Fruits",2017,323,86274,"Fagus grandifolia"
"American beech","budburst",2017,89,86275,"Fagus grandifolia"
"American beech","budburst",2017,103,86275,"Fagus grandifolia"
"American beech","budburst",2017,155,86275,"Fagus grandifolia"
"American beech","budburst",2017,160,86275,"Fagus grandifolia"
"American beech","budburst",2017,165,86275,"Fagus grandifolia"
"American beech","budburst",2017,167,86275,"Fagus grandifolia"
"American beech","budburst",2017,173,86275,"Fagus grandifolia"
"American beech","Ripe fruits",2017,220,86275,"Fagus grandifolia"
"American beech","Ripe fruits",2017,239,86275,"Fagus grandifolia"
"American beech","Ripe fruits",2017,278,86275,"Fagus grandifolia"
"American beech","Ripe fruits",2017,285,86275,"Fagus grandifolia"
"American beech","Ripe fruits",2017,294,86275,"Fagus grandifolia"
"American beech","Ripe fruits",2017,323,86275,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,112,86275,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,141,86275,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,147,86275,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,166,86275,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,173,86275,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,183,86275,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,191,86275,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,197,86275,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,204,86275,"Fagus grandifolia"
"American beech","leaf drop",2017,256,86275,"Fagus grandifolia"
"American beech","leaf drop",2017,271,86275,"Fagus grandifolia"
"American beech","leaf drop",2017,278,86275,"Fagus grandifolia"
"American beech","leaf drop",2017,285,86275,"Fagus grandifolia"
"American beech","leaf drop",2017,293,86275,"Fagus grandifolia"
"American beech","leafout",2017,112,86275,"Fagus grandifolia"
"American beech","Colored leaves",2017,247,86275,"Fagus grandifolia"
"American beech","Colored leaves",2017,253,86275,"Fagus grandifolia"
"American beech","Colored leaves",2017,266,86275,"Fagus grandifolia"
"American beech","Colored leaves",2017,279,86275,"Fagus grandifolia"
"American beech","Colored leaves",2017,285,86275,"Fagus grandifolia"
"American beech","Colored leaves",2017,293,86275,"Fagus grandifolia"
"American beech","Colored leaves",2017,325,86275,"Fagus grandifolia"
"American beech","flowers",2017,107,86275,"Fagus grandifolia"
"American beech","flowers",2017,110,86275,"Fagus grandifolia"
"American beech","Open flowers",2017,117,86275,"Fagus grandifolia"
"American beech","Open flowers",2017,168,86275,"Fagus grandifolia"
"American beech","Recent fruit or seed drop",2017,220,86275,"Fagus grandifolia"
"American beech","Recent fruit or seed drop",2017,245,86275,"Fagus grandifolia"
"American beech","Recent fruit or seed drop",2017,319,86275,"Fagus grandifolia"
"American beech","Fruits",2017,131,86275,"Fagus grandifolia"
"American beech","Fruits",2017,139,86275,"Fagus grandifolia"
"American beech","Fruits",2017,146,86275,"Fagus grandifolia"
"American beech","Fruits",2017,152,86275,"Fagus grandifolia"
"American beech","Fruits",2017,163,86275,"Fagus grandifolia"
"American beech","Fruits",2017,173,86275,"Fagus grandifolia"
"American beech","Fruits",2017,197,86275,"Fagus grandifolia"
"American beech","Fruits",2017,239,86275,"Fagus grandifolia"
"American beech","Fruits",2017,278,86275,"Fagus grandifolia"
"American beech","Fruits",2017,285,86275,"Fagus grandifolia"
"American beech","Fruits",2017,294,86275,"Fagus grandifolia"
"American beech","Fruits",2017,323,86275,"Fagus grandifolia"
"American beech","budburst",2017,108,86276,"Fagus grandifolia"
"American beech","Ripe fruits",2017,264,86276,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,117,86276,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,159,86276,"Fagus grandifolia"
"American beech","Increasing leaf size",2017,183,86276,"Fagus grandifolia"
"American beech","leaf drop",2017,251,86276,"Fagus grandifolia"
"American beech","leaf drop",2017,264,86276,"Fagus grandifolia"
"American beech","leaf drop",2017,278,86276,"Fagus grandifolia"
"American beech","leaf drop",2017,330,86276,"Fagus grandifolia"
"American beech","leafout",2017,117,86276,"Fagus grandifolia"
"American beech","leafout",2017,330,86276,"Fagus grandifolia"
"American beech","Colored leaves",2017,251,86276,"Fagus grandifolia"
"American beech","Colored leaves",2017,264,86276,"Fagus grandifolia"
"American beech","Colored leaves",2017,278,86276,"Fagus grandifolia"
"American beech","Colored leaves",2017,330,86276,"Fagus grandifolia"
"American beech","flowers",2017,113,86276,"Fagus grandifolia"
"American beech","flowers",2017,118,86276,"Fagus grandifolia"
"American beech","Open flowers",2017,118,86276,"Fagus grandifolia"
"American beech","Open flowers",2017,143,86276,"Fagus grandifolia"
"American beech","Recent fruit or seed drop",2017,245,86276,"Fagus grandifolia"
"American beech","Recent fruit or seed drop",2017,253,86276,"Fagus grandifolia"
"American beech","Recent fruit or seed drop",2017,319,86276,"Fagus grandifolia"
"American beech","Fruits",2017,141,86276,"Fagus grandifolia"
"American beech","Fruits",2017,152,86276,"Fagus grandifolia"
"American beech","Fruits",2017,225,86276,"Fagus grandifolia"
"American beech","Fruits",2017,253,86276,"Fagus grandifolia"
"eastern cottonwood","budburst",2017,58,86278,"Populus deltoides"
"eastern cottonwood","budburst",2017,66,86278,"Populus deltoides"
"eastern cottonwood","budburst",2017,104,86278,"Populus deltoides"
"eastern cottonwood","budburst",2017,107,86278,"Populus deltoides"
"eastern cottonwood","budburst",2017,117,86278,"Populus deltoides"
"eastern cottonwood","Ripe fruits",2017,143,86278,"Populus deltoides"
"eastern cottonwood","Ripe fruits",2017,161,86278,"Populus deltoides"
"eastern cottonwood","Ripe fruits",2017,164,86278,"Populus deltoides"
"eastern cottonwood","Increasing leaf size",2017,110,86278,"Populus deltoides"
"eastern cottonwood","Increasing leaf size",2017,117,86278,"Populus deltoides"
"eastern cottonwood","Increasing leaf size",2017,120,86278,"Populus deltoides"
"eastern cottonwood","Increasing leaf size",2017,124,86278,"Populus deltoides"
"eastern cottonwood","Increasing leaf size",2017,139,86278,"Populus deltoides"
"eastern cottonwood","Increasing leaf size",2017,152,86278,"Populus deltoides"
"eastern cottonwood","Increasing leaf size",2017,160,86278,"Populus deltoides"
"eastern cottonwood","Increasing leaf size",2017,182,86278,"Populus deltoides"
"eastern cottonwood","Increasing leaf size",2017,189,86278,"Populus deltoides"
"eastern cottonwood","Increasing leaf size",2017,191,86278,"Populus deltoides"
"eastern cottonwood","Increasing leaf size",2017,222,86278,"Populus deltoides"
"eastern cottonwood","leaf drop",2017,85,86278,"Populus deltoides"
"eastern cottonwood","leaf drop",2017,189,86278,"Populus deltoides"
